Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
GOOSE,1546.0,,0.95525,0,0,,19.459,901.829,901.829,918.286,Tubing Pressure,1075.44845123814
GOOSE,1547.0,,1.02991,0,0,,19.532,887.349,887.349,898.121,Tubing Pressure,1060.52786307942
GOOSE,1548.0,,1.02584,0,0,,18.858,879.807,879.807,894.743,Tubing Pressure,1051.51483936659
GOOSE,1549.0,,1.05629,0,0,,19.194,876.573,876.573,875.456,Tubing Pressure,1048.65268073724
GOOSE,1550.0,,0.97112,0,0,,18.858,875.528,875.528,878.708,Tubing Pressure,1044.83201342496
GOOSE,1551.0,,1.01698,0,0,,19.195,882.634,882.634,877.556,Tubing Pressure,1054.57720636669
GOOSE,1552.0,,0.99012,0,0,,19.027,871.04,871.04,871.224,Tubing Pressure,1040.10115380701
GOOSE,1553.0,,0.95831,0,0,,18.522,850.979,850.979,859.079,Tubing Pressure,1015.50906818667
GOOSE,1554.0,,0.8962,0,0,,18.858,878.538,878.538,860.35,Tubing Pressure,1046.27844389653
GOOSE,1555.0,,0.72645,0,0,,19.195,860.408,860.408,899.15,Tubing Pressure,1020.56174555161
GOOSE,1556.0,,0.77674,0,0,,18.885,908.596,908.596,897.134,Tubing Pressure,1078.93883062237
GOOSE,1557.0,,0.74126,0,0,,18.858,898.339,898.339,909.874,Tubing Pressure,1065.94652792665
GOOSE,1558.0,,0.73857,0,0,,19.179,911.635,911.635,897.541,Tubing Pressure,1081.7006464948
GOOSE,1559.0,,0.69175,0,0,,19.869,916.999,916.999,916.334,Tubing Pressure,1087.10055628378
GOOSE,1560.0,,0.535,0,0,,18.858,950.659,950.659,948.225,Tubing Pressure,1124.48719959406
GOOSE,1561.0,,0.64676,0,0,,19.354,920.007,920.007,935.269,Tubing Pressure,1089.79863791904
GOOSE,1562.0,,0.49914,0,0,,18.858,954.534,954.534,933.926,Tubing Pressure,1128.58865196666
GOOSE,1563.0,,0.50738,0,0,,19.195,966.403,966.403,958.272,Tubing Pressure,1142.92234846608
GOOSE,1564.0,,0.59914,0,0,,19.195,949.607,949.607,963.542,Tubing Pressure,1124.27650856405
GOOSE,1565.0,,0.49805,0,0,,19.195,928.806,928.806,977.886,Tubing Pressure,1097.78387978697
GOOSE,1566.0,,0.63096,0,0,,19.195,984.671,984.671,956.279,Tubing Pressure,1166.76051190599
GOOSE,1567.0,,0.55262,0,0,,19.195,1007.233,1007.233,983.33,Tubing Pressure,1192.52414012926
GOOSE,1568.0,,0.34694,0,0,,18.858,1019.02,1019.02,1010.414,Tubing Pressure,1204.14360858622
GOOSE,1569.0,,0.62586,0,0,,18.858,1009.499,1009.499,976.613,Tubing Pressure,1196.40094913561
GOOSE,1570.0,,0.48582,0,0,,19.195,1005.213,1005.213,1000.389,Tubing Pressure,1189.15553754798
GOOSE,1571.0,,0.56755,0,0,,19.432,978.946,978.946,981.152,Tubing Pressure,1158.85657607321
GOOSE,1572.0,,0.58374,0,0,,19.195,1007.57,1007.57,987.326,Tubing Pressure,1193.40574588652
GOOSE,1573.0,,0.48229,0,0,,19.195,975.242,975.242,1002.082,Tubing Pressure,1153.16044387979
GOOSE,1574.0,,0.45235,0,0,,19.195,1002.439,1002.439,1007.734,Tubing Pressure,1185.39296205309
GOOSE,1575.0,,0.59604,0,0,,19.532,963.455,963.455,975.27,Tubing Pressure,1140.78194245341
GOOSE,1576.0,,0.78106,0,0,,18.858,964.466,964.466,950.408,Tubing Pressure,1145.54250086882
GOOSE,1577.0,,0.82694,0,0,,19.532,952.813,952.813,964.68,Tubing Pressure,1132.68395323834
GOOSE,1578.0,,0.89612,0,0,,19.869,927.5,927.5,940.041,Tubing Pressure,1104.2801645004
GOOSE,1579.0,,0.96665,0,0,,20.542,922.052,922.052,933.159,Tubing Pressure,1099.69476347431
GOOSE,1580.0,,0.99406,0,0,,21.262,906.22,906.22,911.973,Tubing Pressure,1081.74003240835
GOOSE,1581.0,,0.81456,0,0,,19.869,980.121,980.121,951.686,Tubing Pressure,1164.93727384742
GOOSE,1582.0,,0.57292,0,0,,19.532,998.495,998.495,991.69,Tubing Pressure,1182.35947048994
GOOSE,1583.0,,0.85472,0,0,,19.869,909.079,909.079,927.04,Tubing Pressure,1081.3785805117
GOOSE,1584.0,,1.03045,0,0,,20.542,892.4,892.4,893.669,Tubing Pressure,1066.49968023272
GOOSE,1585.0,,1.00488,0,0,,20.542,889.369,889.369,886.447,Tubing Pressure,1062.15799276275
GOOSE,1586.0,,0.87712,0,0,,20.205,879.695,879.695,898.414,Tubing Pressure,1047.13629654717
GOOSE,1587.0,,0.85168,0,0,,20.221,891.053,891.053,892.98,Tubing Pressure,1059.92711972779
GOOSE,1588.0,,0.79877,0,0,,20.205,926.412,926.412,898.961,Tubing Pressure,1100.62560838546
GOOSE,1589.0,,0.81805,0,0,,19.869,866.457,866.457,876.822,Tubing Pressure,1029.93513100415
GOOSE,1590.0,,0.81232,0,0,,20.218,860.072,860.072,862.227,Tubing Pressure,1022.22952362438
GOOSE,1591.0,,0.80233,0,0,,19.358,852.326,852.326,853.555,Tubing Pressure,1012.80696520651
GOOSE,1592.0,,0.77891,0,0,,20.879,852.663,852.663,852.182,Tubing Pressure,1012.62258709413
GOOSE,1593.0,,0.75987,0,0,,20.332,846.194,846.194,850.929,Tubing Pressure,1004.49563840447
GOOSE,1594.0,,0.73825,0,0,,19.532,851.321,851.321,851.608,Tubing Pressure,1010.05656462538
GOOSE,1595.0,,0.70915,0,0,,20.205,862.766,862.766,854.949,Tubing Pressure,1022.97061122911
GOOSE,1596.0,,1.31489,0,0,,20.534,880.95,880.95,869.382,Tubing Pressure,1062.82328381847
GOOSE,1597.0,,1.32708,0,0,,20.205,932.137,932.137,899.191,Tubing Pressure,1123.12055744509
GOOSE,1598.0,,0.86448,0,0,,20.76,972.324,972.324,953.258,Tubing Pressure,1156.78283414349
GOOSE,1599.0,,0.91666,0,0,,19.869,963.378,963.378,960.321,Tubing Pressure,1147.40603428833
GOOSE,1600.0,,0.9293,0,0,,19.995,949.648,949.648,956.493,Tubing Pressure,1131.41739978828
GOOSE,1601.0,,1.0554,0,0,,19.532,925.676,925.676,928.243,Tubing Pressure,1106.5234536889
GOOSE,1602.0,,1.14935,0,0,,18.527,902.861,902.861,911.545,Tubing Pressure,1082.58202840667
GOOSE,1603.0,,1.09037,0,0,,18.858,900.587,900.587,910.617,Tubing Pressure,1078.00085581571
GOOSE,1604.0,,0.96149,0,0,,19.423,929.78,929.78,931.503,Tubing Pressure,1108.70606775915
GOOSE,1605.0,,0.75979,0,0,,20.205,955.553,955.553,951.127,Tubing Pressure,1134.46183579112
GOOSE,1606.0,,0.90127,0,0,,19.532,947.291,947.291,942.484,Tubing Pressure,1127.90610864588
GOOSE,1607.0,,0.87526,0,0,,19.563,933.038,933.038,938.623,Tubing Pressure,1110.32885307213
GOOSE,1608.0,,0.8752,0,0,,19.195,915.837,915.837,925.437,Tubing Pressure,1089.9110285758
GOOSE,1609.0,,0.85634,0,0,,19.532,932.474,932.474,920.473,Tubing Pressure,1109.1938195787
GOOSE,1610.0,,0.85321,0,0,,20.116,896.566,896.566,912.443,Tubing Pressure,1066.50067077177
GOOSE,1611.0,,0.85391,0,0,,19.862,889.033,889.033,896.319,Tubing Pressure,1057.59021448131
GOOSE,1612.0,,0.81371,0,0,,19.532,901.828,901.828,901.268,Tubing Pressure,1071.76759414977
GOOSE,1613.0,,0.75983,0,0,,20.879,932.137,932.137,919.953,Tubing Pressure,1106.56557768848
GOOSE,1614.0,,0.74015,0,0,,20.542,939.209,939.209,923.976,Tubing Pressure,1114.56653920467
GOOSE,1615.0,,0.73481,0,0,,20.205,897.788,897.788,913.832,Tubing Pressure,1065.14883730282
GOOSE,1616.0,,0.73866,0,0,,20.942,886.83,886.83,898.385,Tubing Pressure,1052.21033354197
GOOSE,1617.0,,0.76127,0,0,,21.216,872.868,872.868,873.637,Tubing Pressure,1036.15179913265
GOOSE,1618.0,,0.74777,0,0,,21.216,880.614,880.614,872.31,Tubing Pressure,1045.03340299189
GOOSE,1619.0,,0.6985,0,0,,19.869,892.737,892.737,892.107,Tubing Pressure,1058.35779738622
GOOSE,1620.0,,0.66206,0,0,,19.869,917.938,917.938,908.556,Tubing Pressure,1087.6271596327
GOOSE,1621.0,,0.63878,0,0,,19.532,912.269,912.269,916.985,Tubing Pressure,1080.41969295288
GOOSE,1622.0,,0.62748,0,0,,19.195,864.449,864.449,918.217,Tubing Pressure,1023.25124491481
GOOSE,1623.0,,0.64208,0,0,,20.542,901.492,901.492,895.866,Tubing Pressure,1067.63802347597
GOOSE,1624.0,,0.62166,0,0,,18.858,900.482,900.482,903.522,Tubing Pressure,1066.04429401356
GOOSE,1625.0,,0.58404,0,0,,19.195,910.248,910.248,923.654,Tubing Pressure,1077.00682075792
GOOSE,1626.0,,0.60591,0,0,,19.532,890.485,890.485,899.494,Tubing Pressure,1053.83495492078
GOOSE,1627.0,,0.58314,0,0,,20.542,939.408,939.408,908.343,Tubing Pressure,1111.81387199055
GOOSE,1628.0,,0.55209,0,0,,19.532,946.586,946.586,927.725,Tubing Pressure,1119.8836813388
GOOSE,1629.0,,0.53973,0,0,,19.869,906.538,906.538,931.807,Tubing Pressure,1071.82476639272
GOOSE,1630.0,,0.59171,0,0,,20.542,848.915,848.915,879.81,Tubing Pressure,1004.07621696894
GOOSE,1631.0,,0.56291,0,0,,20.542,843.227,843.227,873.736,Tubing Pressure,996.767956834525
GOOSE,1632.0,,0.57025,0,0,,19.869,827.743,827.743,864.619,Tubing Pressure,978.493386266956
GOOSE,1633.0,,1.07512,0,0,,19.869,827.743,827.743,858.22,Tubing Pressure,991.938634146895
GOOSE,1634.0,,1.58725,0,0,,19.195,871.185,871.185,871.38,Tubing Pressure,1062.98010401429
GOOSE,1635.0,,1.64633,0,0,,20.788,859.603,859.603,868.818,Tubing Pressure,1052.44819819902
GOOSE,1636.0,,1.63782,0,0,,19.532,848.285,848.285,860.848,Tubing Pressure,1039.067481663
GOOSE,1637.0,,1.55404,0,0,,19.559,857.814,857.814,860.482,Tubing Pressure,1046.05973055308
GOOSE,1638.0,,1.25337,0,0,,20.542,939.882,939.882,875.425,Tubing Pressure,1129.60387944272
GOOSE,1639.0,,0.87679,0,0,,20.205,922.169,922.169,940.885,Tubing Pressure,1097.46413535167
GOOSE,1640.0,,1.20748,0,0,,21.889,920.014,920.014,903.807,Tubing Pressure,1104.69013759598
GOOSE,1641.0,,1.13032,0,0,,21.552,877.963,877.963,904.921,Tubing Pressure,1052.69514494162
GOOSE,1642.0,,1.42152,0,0,,21.216,867.143,867.143,868.42,Tubing Pressure,1051.036078801
GOOSE,1643.0,,1.37771,0,0,,21.889,869.837,869.837,861.141,Tubing Pressure,1052.36023206167
GOOSE,1644.0,,1.2277,0,0,,20.977,870.36,870.36,873.381,Tubing Pressure,1047.19440642458
GOOSE,1645.0,,1.15862,0,0,,20.649,886.728,886.728,876.733,Tubing Pressure,1063.93913290101
GOOSE,1646.0,,0.99485,0,0,,20.267,885.996,885.996,889.751,Tubing Pressure,1057.88109819755
GOOSE,1647.0,,1.10032,0,0,,20.038,893.026,893.026,882.844,Tubing Pressure,1069.41625597659
GOOSE,1648.0,,1.28513,0,0,,20.402,868.347,868.347,857.089,Tubing Pressure,1046.98537863517
GOOSE,1649.0,,1.31284,0,0,,20.753,854.833,854.833,846.188,Tubing Pressure,1032.31787288245
GOOSE,1650.0,,1.20182,0,0,,20.249,855.212,855.212,858.78,Tubing Pressure,1028.54428828338
GOOSE,1651.0,,1.09765,0,0,,20.224,863.024,863.024,855.586,Tubing Pressure,1034.06647787499
GOOSE,1652.0,,1.0209,0,0,,20.241,896.158,896.158,885.437,Tubing Pressure,1070.64555531231
GOOSE,1653.0,,0.99126,0,0,,20.571,873.911,873.911,875.081,Tubing Pressure,1043.51998592666
GOOSE,1654.0,,0.93949,0,0,,20.258,884.894,884.894,877.876,Tubing Pressure,1054.98605640907
GOOSE,1655.0,,0.98019,0,0,,20.388,878.557,878.557,873.228,Tubing Pressure,1048.67180637356
GOOSE,1656.0,,0.95741,0,0,,20.148,868.87,868.87,863,Tubing Pressure,1036.57643385914
GOOSE,1657.0,,0.79058,0,0,,19.83,873.126,873.126,869.958,Tubing Pressure,1037.15737646521
GOOSE,1658.0,,0.83074,0,0,,19.668,866.943,866.943,866.611,Tubing Pressure,1030.83335130208
GOOSE,1659.0,,0.08672,0,0,,10.948,734.612,734.612,887.716,Tubing Pressure,861.771979325125
GOOSE,1660.0,,1e-05,0,0,,10.948,734.612,734.612,2.68,Tubing Pressure,861.570554215579
GOOSE,1661.0,,0,0,0,,10.948,734.612,734.612,0,Tubing Pressure,861.570552614446
GOOSE,1662.0,,0,0,0,,10.948,734.612,734.612,0,Tubing Pressure,861.570552614446
GOOSE,1663.0,,0,0,0,,10.948,734.612,734.612,0,Tubing Pressure,861.570552614446
GOOSE,1664.0,,0,0,0,,10.948,734.612,734.612,0,Tubing Pressure,861.570552614446
GOOSE,1665.0,,0,0,0,,-1.102,-0.031,-0.031,0,Tubing Pressure,
GOOSE,1666.0,,0,0,0,,400.507,-0.53,-0.53,0.518,Tubing Pressure,
GOOSE,1667.0,,0,0,0,,501.47,0.939,0.939,0,Tubing Pressure,
GOOSE,1668.0,,0,0,0,,499.534,2.579,2.579,0,Tubing Pressure,
GOOSE,1669.0,,0,0,0,,496.269,4.221,4.221,0,Tubing Pressure,
GOOSE,1670.0,,0,0,0,,498.341,5.871,5.871,0,Tubing Pressure,6.78060225952353
GOOSE,1671.0,,0,0,0,,499.985,7.375,7.375,0,Tubing Pressure,8.51787658207485
GOOSE,1672.0,,0,0,0,,499.343,8.758,8.758,0,Tubing Pressure,10.1154762668725
GOOSE,1673.0,,0,0,0,,502.698,9.906,9.906,0,Tubing Pressure,11.4416786202246
GOOSE,1674.0,,0,0,0,,503.318,11.019,11.019,0,Tubing Pressure,12.7275064994022
GOOSE,1675.0,,0,0,0,,497.965,12.106,12.106,0,Tubing Pressure,13.9833527052747
GOOSE,1676.0,,0,0,0,,497.058,4.937,4.937,0,Tubing Pressure,
GOOSE,1677.0,,0,0,0,,500.504,0.531,0.531,0,Tubing Pressure,
GOOSE,1678.0,,0,0,0,,498.001,1.337,1.337,0,Tubing Pressure,
GOOSE,1679.0,,0,0,0,,501.436,2.43,2.43,0,Tubing Pressure,
GOOSE,1680.0,,0,0,0,,503.717,3.439,3.439,0,Tubing Pressure,
GOOSE,1681.0,,0,0,0,,261.721,4.375,4.375,0,Tubing Pressure,
GOOSE,1682.0,,0,0,0,,-3.138,11.44,11.44,0,Tubing Pressure,13.2138948718187
GOOSE,1683.0,,0,0,0,,-4.596,34.89,34.89,0,Tubing Pressure,40.3158556106077
GOOSE,1684.0,,0,0,0,,-4.665,59.832,59.832,0,Tubing Pressure,69.1714307066208
GOOSE,1685.0,,2.29369,0,0,,147.544,402.306,402.306,854.03,Tubing Pressure,624.522637052327
GOOSE,1686.0,,2.49401,0,0,,213.332,869.19,869.19,862.617,Tubing Pressure,1112.54706556496
GOOSE,1687.0,,2.31171,0,0,,213.812,869.736,869.736,858.907,Tubing Pressure,1101.16511617309
GOOSE,1688.0,,2.10095,0,0,,213.348,879.076,879.076,868.791,Tubing Pressure,1098.73799110317
GOOSE,1689.0,,2.19342,0,0,,212.101,842.396,842.396,817.405,Tubing Pressure,1063.41467425338
GOOSE,1690.0,,2.10873,0,0,,210.155,820.459,820.459,821.501,Tubing Pressure,1033.79753426867
GOOSE,1691.0,,2.08709,0,0,,210.153,834.885,834.885,815.514,Tubing Pressure,1048.49882149042
GOOSE,1692.0,,2.08898,0,0,,210.076,807.584,807.584,799.008,Tubing Pressure,1018.29505483434
GOOSE,1693.0,,2.04146,0,0,,209.833,804.797,804.797,796.611,Tubing Pressure,1012.24511747095
GOOSE,1694.0,,1.97471,0,0,,208.348,797.849,797.849,794.43,Tubing Pressure,1000.43613176198
GOOSE,1695.0,,1.91817,0,0,,613.97,807.678,807.678,799.903,Tubing Pressure,1008.0454500285
GOOSE,1696.0,,1.85264,0,0,,855.649,804.967,804.967,802.035,Tubing Pressure,1001.22568032554
GOOSE,1697.0,,1.8454,0,0,,855.015,807.5,807.5,799.066,Tubing Pressure,1003.66231722587
GOOSE,1698.0,,1.4519,0,0,,860.465,819.31,819.31,838.101,Tubing Pressure,997.080473289865
GOOSE,1699.0,,1.06953,0,0,,904.821,879.196,879.196,888.366,Tubing Pressure,1052.15873249471
GOOSE,1700.0,,0.66722,0,0,,945.36,929.532,929.532,950.921,Tubing Pressure,1101.55208049422
GOOSE,1701.0,,0.95139,0,0,,962.481,952.874,952.874,943.594,Tubing Pressure,1135.82032149743
GOOSE,1702.0,,1.30547,0,0,,950.522,919.141,919.141,889.124,Tubing Pressure,1107.11042117946
GOOSE,1703.0,,1.49042,0,0,,922.349,888.507,888.507,878.141,Tubing Pressure,1078.71117213978
GOOSE,1704.0,,1.29607,0,0,,907.836,876.624,876.624,883.357,Tubing Pressure,1057.05780885576
GOOSE,1705.0,,1.31199,0,0,,922.345,894.273,894.273,887.873,Tubing Pressure,1078.26516293884
GOOSE,1706.0,,1.43226,0,0,,906.89,877.199,877.199,870.264,Tubing Pressure,1063.1496414633
GOOSE,1707.0,,1.17298,0,0,,907.41,880.152,880.152,887.353,Tubing Pressure,1056.71599294932
GOOSE,1708.0,,1.10421,0,0,,934.552,915.014,915.014,893.991,Tubing Pressure,1095.43466075356
GOOSE,1709.0,,1.59121,0,0,,897.098,846.566,846.566,831.474,Tubing Pressure,1034.86120860038
GOOSE,1710.0,,1.23888,0,0,,895.235,865.872,865.872,870.582,Tubing Pressure,1042.3599261385
GOOSE,1711.0,,0.97369,0,0,,924.389,902.959,902.959,902.778,Tubing Pressure,1077.30344237648
GOOSE,1712.0,,1.10503,0,0,,934.227,908.463,908.463,897.312,Tubing Pressure,1087.74142978383
GOOSE,1713.0,,0.96759,0,0,,931.968,899.875,899.875,915.846,Tubing Pressure,1073.48488099518
GOOSE,1714.0,,0.94885,0,0,,943.226,908.073,908.073,905.099,Tubing Pressure,1082.65797904592
GOOSE,1715.0,,0.95391,0,0,,942.1,899.04,899.04,894.679,Tubing Pressure,1072.11276025067
GOOSE,1716.0,,0.78704,0,0,,952.945,906.595,906.595,913.215,Tubing Pressure,1076.79831340534
GOOSE,1717.0,,0.70783,0,0,,965.123,919.887,919.887,921.934,Tubing Pressure,1090.8712098113
GOOSE,1718.0,,0.4953,0,0,,979.813,940.223,940.223,953.922,Tubing Pressure,1111.40217341717
GOOSE,1719.0,,0.54884,0,0,,996.432,960.06,960.06,947.93,Tubing Pressure,1135.95272878861
GOOSE,1720.0,,0.62133,0,0,,997.255,932.589,932.589,921.538,Tubing Pressure,1104.338736088
GOOSE,1721.0,,0.40081,0,0,,1004.846,945.431,945.431,962.84,Tubing Pressure,1116.38325796185
GOOSE,1722.0,,0.32891,0,0,,1019.841,968.119,968.119,971.161,Tubing Pressure,1142.81380484442
GOOSE,1723.0,,0.29266,0,0,,1031.854,987.219,987.219,986.169,Tubing Pressure,1165.41947107827
GOOSE,1724.0,,0.02937,0,0,,1041.354,998.354,998.354,1026.821,Tubing Pressure,1177.4810930347
GOOSE,1725.0,,8e-05,0,0,,1055.076,1022.906,1022.906,1019.769,Tubing Pressure,1207.02210263598
GOOSE,1726.0,,0.18955,0,0,,1059.858,1014.81,1014.81,1004.26,Tubing Pressure,1197.86232316907
GOOSE,1727.0,,0.24986,0,0,,1063.633,1008.54,1008.54,1006.477,Tubing Pressure,1190.7117183931
GOOSE,1728.0,,0.29645,0,0,,1066.573,1001.075,1001.075,996.714,Tubing Pressure,1182.10568060122
GOOSE,1729.0,,0.34251,0,0,,1067.878,990.689,990.689,981.898,Tubing Pressure,1170.05010506126
GOOSE,1730.0,,0.24986,0,0,,1070,982.729,982.729,989.37,Tubing Pressure,1159.67759446048
GOOSE,1731.0,,0.11777,0,0,,1077.5,1002.063,1002.063,999.728,Tubing Pressure,1182.17557180122
GOOSE,1732.0,,0.04274,0,0,,1082.65,1003.263,1003.263,1001.315,Tubing Pressure,1183.40954236507
GOOSE,1733.0,,0.05211,0,0,,1088.289,1006.816,1006.816,1002.37,Tubing Pressure,1187.70377242303
GOOSE,1734.0,,0.12276,0,0,,1091.774,1001.597,1001.597,998.925,Tubing Pressure,1181.6344430902
GOOSE,1735.0,,0.0446,0,0,,1095.136,1000.976,1000.976,998.753,Tubing Pressure,1180.6599385125
GOOSE,1736.0,,0.06972,0,0,,1099.024,999.784,999.784,998.803,Tubing Pressure,1179.27899431518
GOOSE,1737.0,,0.00184,0,0,,1108.386,1002.618,1002.618,1000.347,Tubing Pressure,1182.59256378052
GOOSE,1738.0,,0,0,0,,1121.346,1003.764,1003.764,1004.226,Tubing Pressure,1183.97185652919
GOOSE,1739.0,,0,0,0,,1127.763,1004.311,1004.311,1004.512,Tubing Pressure,1184.63033458999
GOOSE,1740.0,,0.66993,0,0,,1120.084,1006.275,1006.275,1006.868,Tubing Pressure,1193.30250847748
GOOSE,1741.0,,1.2944,0,0,,1064.513,1011.132,1011.132,1006.392,Tubing Pressure,1214.90199171255
GOOSE,1742.0,,1.48064,0,0,,1025.928,992.797,992.797,974.298,Tubing Pressure,1199.88268075147
GOOSE,1743.0,,1.31999,0,0,,1008.4,982.449,982.449,974.92,Tubing Pressure,1181.95083803123
GOOSE,1744.0,,1.28573,0,0,,1003.464,979.603,979.603,964.121,Tubing Pressure,1177.43773969068
GOOSE,1745.0,,1.12742,0,0,,996.038,969.957,969.957,974.181,Tubing Pressure,1161.01443772045
GOOSE,1746.0,,1.31596,0,0,,992.109,959.823,959.823,949.691,Tubing Pressure,1155.20579054314
GOOSE,1747.0,,1.47593,0,0,,969.363,936.382,936.382,927.391,Tubing Pressure,1133.76539165194
GOOSE,1748.0,,1.1959,0,0,,975.039,953.459,953.459,946.706,Tubing Pressure,1143.67140417628
GOOSE,1749.0,,0.53838,0,0,,990.728,977.261,977.261,1005.041,Tubing Pressure,1156.38747413188
GOOSE,1750.0,,1.08868,0,0,,1008.78,1000.303,1000.303,976.796,Tubing Pressure,1195.82905186763
GOOSE,1751.0,,0.66152,0,0,,1016.281,979.411,979.411,964.335,Tubing Pressure,1161.01131436918
GOOSE,1752.0,,1.04565,0,0,,999.739,969.221,969.221,974.335,Tubing Pressure,1157.7660685248
GOOSE,1753.0,,0.9078,0,0,,999.792,986.771,986.771,989.17,Tubing Pressure,1175.01350183131
GOOSE,1754.0,,0.84125,0,0,,1007.857,999.238,999.238,998.575,Tubing Pressure,1188.32684994255
GOOSE,1755.0,,0.76236,0,0,,1010.618,1001.432,1001.432,1004.301,Tubing Pressure,1189.27161213874
GOOSE,1756.0,,0.71599,0,0,,1017.64,1010.842,1010.842,1011.662,Tubing Pressure,1199.61488135231
GOOSE,1757.0,,0.30724,0,0,,1030.456,1025.153,1025.153,1018.617,Tubing Pressure,1211.156280777
GOOSE,1758.0,,0.71539,0,0,,1048.342,1036.275,1036.275,1015.042,Tubing Pressure,1230.04867891018
GOOSE,1759.0,,0.55925,0,0,,1038.428,1024.07,1024.07,1029.693,Tubing Pressure,1212.81963435733
GOOSE,1760.0,,0.53555,0,0,,1046.012,1030.627,1030.627,1030.358,Tubing Pressure,1220.34556623185
GOOSE,1761.0,,0.50456,0,0,,1051.057,1031.086,1031.086,1030.8,Tubing Pressure,1220.46902498193
GOOSE,1762.0,,0.49018,0,0,,1055.667,1030.568,1030.568,1029.174,Tubing Pressure,1219.65625435004
GOOSE,1763.0,,0.53712,0,0,,1058.15,1023.357,1023.357,1017.117,Tubing Pressure,1211.64106476906
GOOSE,1764.0,,0.51784,0,0,,1058.576,1016.648,1016.648,1013.776,Tubing Pressure,1203.31624269469
GOOSE,1765.0,,0.50023,0,0,,1060.809,1012.618,1012.618,1012.036,Tubing Pressure,1198.2368363766
GOOSE,1766.0,,0.0743,0,0,,1073.252,1043.563,1043.563,1032.934,Tubing Pressure,1232.01757857866
GOOSE,1767.0,,0.42776,0,0,,1093.004,1067.734,1067.734,1021.045,Tubing Pressure,1263.59277717245
GOOSE,1768.0,,0.46334,0,0,,1078.53,1016.252,1016.252,1017.237,Tubing Pressure,1202.11644232775
GOOSE,1769.0,,0.36075,0,0,,1082.074,1026.832,1026.832,1032.989,Tubing Pressure,1213.67377800488
GOOSE,1770.0,,0.24499,0,0,,1092.393,1051.19,1051.19,1028.187,Tubing Pressure,1242.01975999162
GOOSE,1771.0,,0.34568,0,0,,1095.847,1037.429,1037.429,1034.203,Tubing Pressure,1226.2751679254
GOOSE,1772.0,,0.09956,0,0,,1101.574,1057.115,1057.115,1035.629,Tubing Pressure,1248.42619930049
GOOSE,1773.0,,0.05528,0,0,,1120.647,1100.601,1100.601,1042.919,Tubing Pressure,1300.78221641964
GOOSE,1774.0,,0.40707,0,0,,1120.944,1073.144,1073.144,1033.407,Tubing Pressure,1269.88136213868
GOOSE,1775.0,,0.39895,0,0,,1108.417,1027.112,1027.112,1025.717,Tubing Pressure,1214.40884435399
GOOSE,1776.0,,0.37788,0,0,,1110.129,1031.033,1031.033,1024.65,Tubing Pressure,1218.89997858499
GOOSE,1777.0,,0.43581,0,0,,1108.797,1011.562,1011.562,1004.176,Tubing Pressure,1196.14469378888
GOOSE,1778.0,,0.39072,0,0,,1107.872,1001.942,1001.942,1003.574,Tubing Pressure,1184.0710933904
GOOSE,1779.0,,0.10263,0,0,,1114.023,1012.976,1012.976,1012.224,Tubing Pressure,1195.25643836442
GOOSE,1780.0,,0.14746,0,0,,1130.03,1056.372,1056.372,1025.04,Tubing Pressure,1247.71256581533
GOOSE,1781.0,,0.18807,0,0,,1131.598,1112.414,1112.414,1020.961,Tubing Pressure,1315.51695480359
GOOSE,1782.0,,0,0,0,,1140.934,1137.072,1137.072,1026.36,Tubing Pressure,1344.78268960116
GOOSE,1783.0,,0.02981,0,0,,1153.825,1150.748,1150.748,1031.123,Tubing Pressure,1361.33387408657
GOOSE,1784.0,,0,0,0,,1162.207,1164.363,1164.363,1017.248,Tubing Pressure,1377.77984112877
GOOSE,1785.0,,0.022,0,0,,1167.017,1165.956,1165.956,1007.292,Tubing Pressure,1379.71742116209
GOOSE,1786.0,,0.02624,0,0,,1170.401,1171.029,1171.029,997.286,Tubing Pressure,1385.85772210174
GOOSE,1787.0,,0.03594,0,0,,1172.931,1067.725,1067.725,986.718,Tubing Pressure,1261.07557493864
GOOSE,1788.0,,0,0,0,,1180.904,956.329,956.329,963.488,Tubing Pressure,1126.91645725628
GOOSE,1789.0,,0,0,0,,1186.096,982.565,982.565,998.703,Tubing Pressure,1158.46190557043
GOOSE,1790.0,,2e-05,0,0,,1190.255,999.95,999.95,1018.989,Tubing Pressure,1179.38090629699
GOOSE,1791.0,,0,0,0,,1193.536,968.414,968.414,970.517,Tubing Pressure,1141.44353419121
GOOSE,1792.0,,0,0,0,,1197.361,964.427,964.427,965.236,Tubing Pressure,1136.65017755754
GOOSE,1793.0,,0.07471,0,0,,1196.321,970.502,970.502,964.118,Tubing Pressure,1144.06850319756
GOOSE,1794.0,,0.03447,0,21.8,,1201.522,849.13,849.13,957.6,Tubing Pressure,2341.70350851553
GOOSE,1795.0,,0.14592,0,2.2,,1197.439,868.678,868.678,934.58,Tubing Pressure,1587.24806644291
GOOSE,1796.0,,0.04494,0,2.2,,1202.204,953.884,953.884,937.408,Tubing Pressure,1993.59947687915
